2017-05,Nunavut,2016A000262,38539
2017-06,Nunavut,2016A000262,38015
2017-07,Nunavut,2016A000262,36182
2017-08,Nunavut,2016A000262,35596
2017-09,Nunavut,2016A000262,36498
2017-10,Nunavut,2016A000262,37371
2017-11,Nunavut,2016A000262,36357
2017-12,Nunavut,2016A000262,36413
2018-01,Nunavut,2016A000262,40353
2018-02,Nunavut,2016A000262,37253
2018-03,Nunavut,2016A000262,36592
2018-04,Nunavut,2016A000262,37425
2018-05,Nunavut,2016A000262,36149
2018-06,Nunavut,2016A000262,38458
2018-07,Nunavut,2016A000262,39414
2018-08,Nunavut,2016A000262,39503
2018-09,Nunavut,2016A000262,39607
2018-10,Nunavut,2016A000262,38957
2018-11,Nunavut,2016A000262,39742
2018-12,Nunavut,2016A000262,39172
2019-01,Nunavut,2016A000262,40793
2019-02,Nunavut,2016A000262,41129
2019-03,Nunavut,2016A000262,41340
2019-04,Nunavut,2016A000262,40988
2019-05,Nunavut,2016A000262,41054
2019-06,Nunavut,2016A000262,40070
2019-07,Nunavut,2016A000262,40694
2019-08,Nunavut,2016A000262,41707
2019-09,Nunavut,2016A000262,40817
2019-10,Nunavut,2016A000262,42343
2019-11,Nunavut,2016A000262,42122
2019-12,Nunavut,2016A000262,41142
2020-01,Nunavut,2016A000262,41020
2020-02,Nunavut,2016A000262,40852
2020-03,Nunavut,2016A000262,42659
2020-04,Nunavut,2016A000262,49965
2020-05,Nunavut,2016A000262,51563
2020-06,Nunavut,2016A000262,49479
2020-07,Nunavut,2016A000262,48609
2020-08,Nunavut,2016A000262,48633
2020-09,Nunavut,2016A000262,48879
2020-10,Nunavut,2016A000262,46981
2020-11,Nunavut,2016A000262,47387
2020-12,Nunavut,2016A000262,50848
2021-01,Nunavut,2016A000262,47179
2021-02,Nunavut,2016A000262,46694
2021-03,Nunavut,2016A000262,46700
2021-04,Nunavut,2016A000262,46903
2021-05,Nunavut,2016A000262,47989
2021-06,Nunavut,2016A000262,47402
2021-07,Nunavut,2016A000262,47916
2021-08,Nunavut,2016A000262,46725
2021-09,Nunavut,2016A000262,46236
2021-10,Nunavut,2016A000262,47290
2021-11,Nunavut,2016A000262,47721
2021-12,Nunavut,2016A000262,48492
2022-01,Nunavut,2016A000262,49668
2022-02,Nunavut,2016A000262,47770
2022-03,Nunavut,2016A000262,46949
2022-04,Nunavut,2016A000262,48691
2022-05,Nunavut,2016A000262,47337
2022-06,Nunavut,2016A000262,47859
2022-07,Nunavut,2016A000262,47464
2022-08,Nunavut,2016A000262,47700
2022-09,Nunavut,2016A000262,48345
2022-10,Nunavut,2016A000262,50617
2022-11,Nunavut,2016A000262,51200
2022-12,Nunavut,2016A000262,49790
2023-01,Nunavut,2016A000262,49805
2023-02,Nunavut,2016A000262,51761
2023-03,Nunavut,2016A000262,51005
2023-04,Nunavut,2016A000262,50843
2023-05,Nunavut,2016A000262,50404
2023-06,Nunavut,2016A000262,49979
2023-07,Nunavut,2016A000262,50829
2023-08,Nunavut,2016A000262,51964
2023-09,Nunavut,2016A000262,55038
2023-10,Nunavut,2016A000262,56145
2023-11,Nunavut,2016A000262,50132
2023-12,Nunavut,2016A000262,51631
2024-01,Nunavut,2016A000262,51730
2024-02,Nunavut,2016A000262,50710
2024-03,Nunavut,2016A000262,52564
